AREA_KM2,time,NM_MUN,SIGLA,CD_MUN,t2m,t2m_min,t2m_max
729.296,2005-05-06,Goiânia,GO,5208707,21.102959999999996,14.027800000000013,27.5933
729.296,2005-05-07,Goiânia,GO,5208707,21.568399999999997,16.228480000000047,27.84695000000005
729.296,2005-05-08,Goiânia,GO,5208707,23.03167000000002,17.916070000000047,28.997100000000046
729.296,2005-05-09,Goiânia,GO,5208707,22.556399999999996,18.067800000000034,28.323000000000036
729.296,2005-05-10,Goiânia,GO,5208707,23.145530000000008,18.71526,28.42724000000004
729.296,2005-05-11,Goiânia,GO,5208707,23.866450000000043,19.314080000000047,29.1558
729.296,2005-05-12,Goiânia,GO,5208707,23.982169999999996,19.624480000000005,29.605200000000025
729.296,2005-05-13,Goiânia,GO,5208707,23.58557000000002,18.141930000000002,29.528740000000028
729.296,2005-05-14,Goiânia,GO,5208707,23.023740000000032,16.96514000000002,28.92530000000005
729.296,2005-05-15,Goiânia,GO,5208707,23.497100000000046,18.305229999999995,28.92180000000002
729.296,2005-05-16,Goiânia,GO,5208707,22.974940000000004,17.28830000000005,29.196300000000008
729.296,2005-05-17,Goiânia,GO,5208707,22.321560000000034,16.440420000000017,29.02030000000002
729.296,2005-05-18,Goiânia,GO,5208707,22.95550000000003,17.415700000000015,29.708280000000002
729.296,2005-05-19,Goiânia,GO,5208707,22.686149999999998,17.597530000000006,29.011000000000024
729.296,2005-05-20,Goiânia,GO,5208707,23.301420000000007,19.49478000000005,29.13378
729.296,2005-05-21,Goiânia,GO,5208707,22.679560000000038,17.494439999999997,29.00057000000004
729.296,2005-05-22,Goiânia,GO,5208707,21.705129999999997,15.564780000000042,28.636900000000026
729.296,2005-05-23,Goiânia,GO,5208707,21.664330000000007,16.88754,27.585200000000043
729.296,2005-05-24,Goiânia,GO,5208707,22.196529999999996,16.600270000000023,28.463160000000016
729.296,2005-05-25,Goiânia,GO,5208707,21.384150000000034,19.26776000000001,23.43398000000002
729.296,2005-05-26,Goiânia,GO,5208707,20.59435000000002,18.147700000000043,24.725459999999998
729.296,2005-05-27,Goiânia,GO,5208707,22.282500000000027,17.557000000000016,28.19213000000002
729.296,2005-05-28,Goiânia,GO,5208707,22.627740000000017,18.91216000000003,27.49484000000001
729.296,2005-05-29,Goiânia,GO,5208707,21.74890000000005,17.618370000000027,27.480950000000007
729.296,2005-05-30,Goiânia,GO,5208707,21.994500000000016,18.380520000000047,26.91342000000003
729.296,2005-05-31,Goiânia,GO,5208707,21.559000000000026,17.37283000000002,26.95046000000002
729.296,2005-06-01,Goiânia,GO,5208707,21.51750000000004,18.313350000000014,25.295299999999997
729.296,2005-06-02,Goiânia,GO,5208707,22.363580000000013,18.690940000000012,27.675530000000037
729.296,2005-06-03,Goiânia,GO,5208707,21.602400000000046,16.812250000000006,26.774400000000014
729.296,2005-06-04,Goiânia,GO,5208707,21.726,16.988300000000038,27.638480000000015
729.296,2005-06-05,Goiânia,GO,5208707,21.058100000000024,15.68643000000003,27.310699999999997
729.296,2005-06-06,Goiânia,GO,5208707,20.943100000000015,15.381799999999998,27.395230000000026
729.296,2005-06-07,Goiânia,GO,5208707,21.721730000000036,16.69064000000003,27.694060000000036
729.296,2005-06-08,Goiânia,GO,5208707,22.28015000000005,18.901730000000043,27.6952
729.296,2005-06-09,Goiânia,GO,5208707,22.68667000000005,18.95037000000002,27.936149999999998
729.296,2005-06-10,Goiânia,GO,5208707,22.157160000000033,17.158560000000023,27.3408
729.296,2005-06-11,Goiânia,GO,5208707,22.04495000000003,16.460140000000024,28.179380000000037
729.296,2005-06-12,Goiânia,GO,5208707,21.52236000000005,15.533530000000042,28.233820000000037
729.296,2005-06-13,Goiânia,GO,5208707,21.93267000000003,15.586820000000046,27.848100000000045
729.296,2005-06-14,Goiânia,GO,5208707,21.468620000000044,16.04430000000002,27.936149999999998
729.296,2005-06-15,Goiânia,GO,5208707,22.292050000000017,16.78910000000002,28.663540000000012
729.296,2005-06-16,Goiânia,GO,5208707,22.42446000000001,16.894460000000038,28.123770000000036
729.296,2005-06-17,Goiânia,GO,5208707,23.62518,19.802850000000035,29.844960000000015
729.296,2005-06-18,Goiânia,GO,5208707,21.53326000000004,15.085300000000018,27.33734000000004
729.296,2005-06-19,Goiânia,GO,5208707,21.44628,15.458250000000021,27.882870000000025
729.296,2005-06-20,Goiânia,GO,5208707,21.551080000000013,14.164450000000045,28.75735000000003
729.296,2005-06-21,Goiânia,GO,5208707,21.7337,15.978300000000047,27.16476
729.296,2005-06-22,Goiânia,GO,5208707,21.74505000000005,16.31304,28.473569999999995
729.296,2005-06-23,Goiânia,GO,5208707,20.953580000000045,17.76550000000003,25.38220000000001
729.296,2005-06-24,Goiânia,GO,5208707,20.795280000000048,16.04430000000002,26.548550000000034
729.296,2005-06-25,Goiânia,GO,5208707,19.521600000000035,13.672200000000032,26.173270000000002
729.296,2005-06-26,Goiânia,GO,5208707,20.57745,15.313440000000014,27.675530000000037
729.296,2005-06-27,Goiânia,GO,5208707,21.20446000000004,15.554380000000037,27.864340000000027
729.296,2005-06-28,Goiânia,GO,5208707,22.15844000000004,17.99597,27.307200000000023
729.296,2005-06-29,Goiânia,GO,5208707,23.101800000000026,18.138450000000034,29.18127000000004
729.296,2005-06-30,Goiânia,GO,5208707,21.920470000000023,16.613030000000037,27.748500000000035
729.296,2005-07-01,Goiânia,GO,5208707,21.072230000000047,13.994200000000035,27.99060000000003
729.296,2005-07-02,Goiânia,GO,5208707,21.46288000000004,15.227750000000015,27.621100000000013
729.296,2005-07-03,Goiânia,GO,5208707,20.89712000000003,15.69335000000001,27.866660000000024
729.296,2005-07-04,Goiânia,GO,5208707,20.753530000000012,14.25018,28.573180000000036
729.296,2005-07-05,Goiânia,GO,5208707,20.422900000000027,13.584159999999997,28.638059999999996
729.296,2005-07-06,Goiânia,GO,5208707,20.899159999999995,14.445920000000001,28.894040000000018
729.296,2005-07-07,Goiânia,GO,5208707,20.339230000000043,14.493400000000008,26.616880000000037
729.296,2005-07-08,Goiânia,GO,5208707,20.214300000000037,14.806150000000002,26.451260000000048
729.296,2005-07-09,Goiânia,GO,5208707,18.772199999999998,14.564050000000009,23.714300000000037
729.296,2005-07-10,Goiânia,GO,5208707,17.565940000000012,12.44097000000005,23.620480000000043
729.296,2005-07-11,Goiânia,GO,5208707,18.24520000000001,12.639030000000048,24.790300000000002
729.296,2005-07-12,Goiânia,GO,5208707,19.58390000000003,16.31304,24.945520000000045
729.296,2005-07-13,Goiânia,GO,5208707,19.97067000000004,13.957150000000013,25.833920000000035
729.296,2005-07-14,Goiânia,GO,5208707,21.355920000000026,16.97670000000005,26.64816000000002
729.296,2005-07-15,Goiânia,GO,5208707,21.115499999999997,15.208060000000046,27.030400000000043
729.296,2005-07-16,Goiânia,GO,5208707,20.941580000000044,16.315330000000017,26.752400000000023
729.296,2005-07-17,Goiânia,GO,5208707,20.613460000000032,12.927450000000022,28.64037000000002
729.296,2005-07-18,Goiânia,GO,5208707,21.07946000000004,14.135500000000036,28.618370000000027
729.296,2005-07-19,Goiânia,GO,5208707,19.95168000000001,14.450559999999996,27.476300000000037
729.296,2005-07-20,Goiânia,GO,5208707,20.697080000000028,13.536680000000047,29.176630000000046
729.296,2005-07-21,Goiânia,GO,5208707,23.313900000000046,18.177819999999997,29.766200000000026
729.296,2005-07-22,Goiânia,GO,5208707,23.654570000000035,17.94500000000005,30.04418000000004
729.296,2005-07-23,Goiânia,GO,5208707,23.34594000000004,17.080960000000005,30.099760000000003
729.296,2005-07-24,Goiânia,GO,5208707,23.422000000000025,16.882900000000006,30.098600000000033
729.296,2005-07-25,Goiânia,GO,5208707,22.73290000000003,17.14697000000001,28.83495000000005
729.296,2005-07-26,Goiânia,GO,5208707,22.540250000000015,15.623860000000036,29.234550000000013
729.296,2005-07-27,Goiânia,GO,5208707,22.67443000000003,15.403800000000047,29.860000000000014
729.296,2005-07-28,Goiânia,GO,5208707,23.55468000000002,17.890600000000006,29.746500000000026
729.296,2005-07-29,Goiânia,GO,5208707,22.83465000000001,16.436980000000005,29.196300000000008
729.296,2005-07-30,Goiânia,GO,5208707,22.217300000000023,15.289120000000025,27.70333000000005
729.296,2005-07-31,Goiânia,GO,5208707,23.727700000000027,20.355340000000012,28.767800000000022
729.296,2005-08-01,Goiânia,GO,5208707,23.24917000000005,17.700620000000015,28.723749999999995
729.296,2005-08-02,Goiânia,GO,5208707,22.275540000000035,16.002620000000036,28.0068
729.296,2005-08-03,Goiânia,GO,5208707,21.922570000000007,16.512260000000026,27.639640000000043
729.296,2005-08-04,Goiânia,GO,5208707,22.578760000000045,17.599850000000004,28.524530000000027
729.296,2005-08-05,Goiânia,GO,5208707,22.72332,17.108760000000018,28.196740000000034
729.296,2005-08-06,Goiânia,GO,5208707,21.962270000000046,15.5231,28.179380000000037
729.296,2005-08-07,Goiânia,GO,5208707,22.674900000000036,16.551630000000046,28.556970000000035
729.296,2005-08-08,Goiânia,GO,5208707,22.113850000000014,15.563620000000014,28.409880000000044
729.296,2005-08-09,Goiânia,GO,5208707,22.453580000000045,18.16160000000002,28.25698
729.296,2005-08-10,Goiânia,GO,5208707,20.328360000000032,15.499930000000006,27.170530000000042
729.296,2005-08-11,Goiânia,GO,5208707,20.983900000000006,13.466030000000046,28.953100000000006
729.296,2005-08-12,Goiânia,GO,5208707,21.85522000000003,13.894600000000025,30.54803000000004
729.296,2005-08-13,Goiânia,GO,5208707,23.15115000000003,14.53973000000002,31.75260000000003
729.296,2005-08-14,Goiânia,GO,5208707,24.426050000000032,17.837300000000027,31.774620000000027
729.296,2005-08-15,Goiânia,GO,5208707,24.63760000000002,18.985130000000026,31.210530000000006
729.296,2005-08-16,Goiânia,GO,5208707,24.770170000000007,18.75463000000002,31.202420000000018
729.296,2005-08-17,Goiânia,GO,5208707,24.752560000000017,19.155400000000043,31.181570000000022
729.296,2005-08-18,Goiânia,GO,5208707,24.61584000000005,18.468560000000025,31.63214000000005
729.296,2005-08-19,Goiânia,GO,5208707,22.57833000000005,18.41990000000004,27.850430000000017
729.296,2005-08-20,Goiânia,GO,5208707,22.73263000000003,16.262080000000026,29.72335000000004
729.296,2005-08-21,Goiânia,GO,5208707,23.932299999999998,17.838459999999998,29.797450000000026
729.296,2005-08-22,Goiânia,GO,5208707,23.892449999999997,17.86280000000005,30.060400000000016
729.296,2005-08-23,Goiânia,GO,5208707,24.72344000000004,17.90563000000003,31.431759999999997
729.296,2005-08-24,Goiânia,GO,5208707,25.009600000000034,18.593650000000025,31.783870000000036
729.296,2005-08-25,Goiânia,GO,5208707,25.27215000000001,18.923730000000035,31.89855
729.296,2005-08-26,Goiânia,GO,5208707,25.488030000000037,18.218380000000025,32.62942000000004
729.296,2005-08-27,Goiânia,GO,5208707,25.37133,20.693570000000022,30.51907
729.296,2005-08-28,Goiânia,GO,5208707,26.081350000000043,20.024069999999995,33.03710000000001
729.296,2005-08-29,Goiânia,GO,5208707,26.75836000000004,19.93258000000003,33.420500000000004
729.296,2005-08-30,Goiânia,GO,5208707,26.339350000000024,19.55847,33.54675000000003
729.296,2005-08-31,Goiânia,GO,5208707,25.37942000000004,16.94195000000002,32.81588000000005
729.296,2005-09-01,Goiânia,GO,5208707,25.72637000000003,19.31176000000005,33.047540000000026
729.296,2005-09-02,Goiânia,GO,5208707,23.560969999999998,20.185080000000028,28.6207
729.296,2005-09-03,Goiânia,GO,5208707,24.579700000000003,19.05346000000003,32.12325000000004
729.296,2005-09-04,Goiânia,GO,5208707,26.691670000000045,22.43557000000004,32.85412000000002
729.296,2005-09-05,Goiânia,GO,5208707,25.803920000000005,20.034500000000037,31.769980000000032
729.296,2005-09-06,Goiânia,GO,5208707,25.468000000000018,20.47580000000005,31.55453
729.296,2005-09-07,Goiânia,GO,5208707,24.178830000000005,19.852660000000014,30.59435000000002
729.296,2005-09-08,Goiânia,GO,5208707,24.594539999999995,18.681669999999997,31.72714000000002
729.296,2005-09-09,Goiânia,GO,5208707,26.00445000000002,21.028279999999995,31.90780000000001
729.296,2005-09-10,Goiânia,GO,5208707,25.329769999999996,19.871200000000044,31.21750000000003
729.296,2005-09-11,Goiânia,GO,5208707,25.162959999999998,19.0419,31.83250000000004
729.296,2005-09-12,Goiânia,GO,5208707,26.055840000000046,19.40210000000002,31.965720000000033
729.296,2005-09-13,Goiânia,GO,5208707,25.604970000000037,18.042320000000018,32.72903000000002
729.296,2005-09-14,Goiânia,GO,5208707,25.83184,18.78475000000003,32.99426
729.296,2005-09-15,Goiânia,GO,5208707,26.81310000000002,22.817800000000034,31.98773
729.296,2005-09-16,Goiânia,GO,5208707,27.428950000000043,21.286580000000015,34.516200000000026
729.296,2005-09-17,Goiânia,GO,5208707,27.536040000000014,20.337980000000016,34.47103000000004
729.296,2005-09-18,Goiânia,GO,5208707,26.992330000000038,19.762320000000045,33.39617000000004
729.296,2005-09-19,Goiânia,GO,5208707,27.50863000000004,20.62408000000005,34.39807000000002
729.296,2005-09-20,Goiânia,GO,5208707,26.823540000000037,19.85730000000001,33.761000000000024
729.296,2005-09-21,Goiânia,GO,5208707,26.843350000000044,20.703970000000027,33.66488000000004
729.296,2005-09-22,Goiânia,GO,5208707,25.95583000000005,20.269650000000013,32.64562000000001
729.296,2005-09-23,Goiânia,GO,5208707,24.45684,19.411370000000034,30.996270000000038
729.296,2005-09-24,Goiânia,GO,5208707,24.153070000000014,19.81910000000005,29.688600000000008
729.296,2005-09-25,Goiânia,GO,5208707,23.548519999999996,20.32638000000003,28.03460000000001
729.296,2005-09-26,Goiânia,GO,5208707,21.256430000000023,19.49362000000002,24.747460000000046
729.296,2005-09-27,Goiânia,GO,5208707,23.34704000000005,19.55847,29.313320000000033
729.296,2005-09-28,Goiânia,GO,5208707,23.493280000000027,19.221429999999998,30.128720000000044
729.296,2005-09-29,Goiânia,GO,5208707,23.177120000000002,19.371970000000033,29.016800000000046
729.296,2005-09-30,Goiânia,GO,5208707,24.404629999999997,19.46234000000004,31.63330000000002
729.296,2005-10-01,Goiânia,GO,5208707,24.176800000000014,19.718320000000006,29.954980000000035
729.296,2005-10-02,Goiânia,GO,5208707,25.105700000000013,18.78475000000003,31.990049999999997
729.296,2005-10-03,Goiânia,GO,5208707,26.57433000000003,20.824460000000045,33.63592
729.296,2005-10-04,Goiânia,GO,5208707,26.578599999999994,20.685450000000003,32.1105
729.296,2005-10-05,Goiânia,GO,5208707,25.359280000000012,20.25457,31.465360000000032
729.296,2005-10-06,Goiânia,GO,5208707,25.16717,19.67312000000004,32.56106
729.296,2005-10-07,Goiânia,GO,5208707,26.72270000000003,19.535300000000007,33.699640000000045
729.296,2005-10-08,Goiânia,GO,5208707,26.535030000000006,19.049980000000005,32.657200000000046
729.296,2005-10-09,Goiânia,GO,5208707,26.295530000000042,19.48782,33.28380000000004
729.296,2005-10-10,Goiânia,GO,5208707,26.665279999999996,18.68282000000005,34.19885000000005
729.296,2005-10-11,Goiânia,GO,5208707,27.757000000000005,21.341030000000046,34.69225
729.296,2005-10-12,Goiânia,GO,5208707,26.560969999999998,20.81286,32.31900000000002
729.296,2005-10-13,Goiânia,GO,5208707,25.274130000000014,20.775779999999997,32.2321
729.296,2005-10-14,Goiânia,GO,5208707,24.971300000000042,19.438000000000045,30.98467000000005
729.296,2005-10-15,Goiânia,GO,5208707,26.69670000000002,20.07504,33.58960000000002
729.296,2005-10-16,Goiânia,GO,5208707,27.280400000000043,17.69482000000005,35.474080000000015
729.296,2005-10-17,Goiânia,GO,5208707,27.098000000000013,20.009029999999996,34.60192000000001
729.296,2005-10-18,Goiânia,GO,5208707,26.616750000000025,20.676170000000013,32.252980000000036
729.296,2005-10-19,Goiânia,GO,5208707,25.657650000000046,19.748440000000016,32.34680000000003
729.296,2005-10-20,Goiânia,GO,5208707,27.021780000000035,21.10590000000002,33.38574
729.296,2005-10-21,Goiânia,GO,5208707,27.566030000000012,21.635220000000004,32.55874
729.296,2005-10-22,Goiânia,GO,5208707,25.544550000000015,21.522880000000043,31.01943
729.296,2005-10-23,Goiânia,GO,5208707,22.98406,18.78475000000003,29.813680000000033
729.296,2005-10-24,Goiânia,GO,5208707,25.008970000000033,20.79086000000001,32.16726
729.296,2005-10-25,Goiânia,GO,5208707,25.47332,21.3005,32.17190000000005
729.296,2005-10-26,Goiânia,GO,5208707,25.420500000000004,19.805170000000032,31.76302000000004
729.296,2005-10-27,Goiânia,GO,5208707,26.891050000000007,20.523300000000006,33.23516000000001
729.296,2005-10-28,Goiânia,GO,5208707,27.604060000000004,23.47338000000002,32.751030000000014
729.296,2005-10-29,Goiânia,GO,5208707,23.90990000000005,21.073480000000018,27.640800000000013
729.296,2005-10-30,Goiânia,GO,5208707,22.99350000000004,19.480860000000007,28.23150000000004
729.296,2005-10-31,Goiânia,GO,5208707,23.57128,20.01714000000004,28.105250000000012
729.296,2005-11-01,Goiânia,GO,5208707,23.957420000000013,19.332600000000014,29.778920000000028
729.296,2005-11-02,Goiânia,GO,5208707,22.70464000000004,19.51794000000001,25.770200000000045
729.296,2005-11-03,Goiânia,GO,5208707,24.205200000000048,19.088220000000035,30.74493000000001
729.296,2005-11-04,Goiânia,GO,5208707,23.13372000000004,19.49478000000005,27.265530000000012
729.296,2005-11-05,Goiânia,GO,5208707,24.047780000000046,19.206350000000043,31.903160000000014
729.296,2005-11-06,Goiânia,GO,5208707,24.410799999999995,18.77316000000002,30.001300000000015
729.296,2005-11-07,Goiânia,GO,5208707,25.272820000000024,20.04955000000001,32.063000000000045
729.296,2005-11-08,Goiânia,GO,5208707,26.01415000000003,20.794340000000034,33.03942000000001
729.296,2005-11-09,Goiânia,GO,5208707,23.673460000000034,19.44613000000004,29.148830000000032
729.296,2005-11-10,Goiânia,GO,5208707,22.789360000000045,19.634900000000016,27.253930000000025
729.296,2005-11-11,Goiânia,GO,5208707,22.48547000000002,18.900570000000016,28.166650000000004
729.296,2005-11-12,Goiânia,GO,5208707,21.750500000000045,18.294820000000016,26.95858000000004
729.296,2005-11-13,Goiânia,GO,5208707,22.57552000000004,18.447699999999998,27.69637
729.296,2005-11-14,Goiânia,GO,5208707,22.875,19.29092000000003,27.758939999999996
729.296,2005-11-15,Goiânia,GO,5208707,23.68252000000001,19.71368000000001,29.109460000000013
729.296,2005-11-16,Goiânia,GO,5208707,23.80898000000002,19.945340000000044,28.426080000000013
729.296,2005-11-17,Goiânia,GO,5208707,23.24060000000003,19.659230000000036,27.176320000000032
729.296,2005-11-18,Goiânia,GO,5208707,22.50613000000004,20.124840000000006,26.59835000000004
729.296,2005-11-19,Goiânia,GO,5208707,21.267359999999996,20.09823,23.38766000000004
729.296,2005-11-20,Goiânia,GO,5208707,23.357349999999997,19.36273,28.984370000000013
729.296,2005-11-21,Goiânia,GO,5208707,24.559470000000033,20.144560000000013,29.283200000000022
729.296,2005-11-22,Goiânia,GO,5208707,22.657830000000047,19.849180000000047,25.892970000000048
729.296,2005-11-23,Goiânia,GO,5208707,23.060000000000002,19.394000000000005,28.573180000000036
729.296,2005-11-24,Goiânia,GO,5208707,23.155760000000043,20.028700000000015,28.349630000000047
729.296,2005-11-25,Goiânia,GO,5208707,23.391050000000007,20.17697000000004,28.33227000000005
729.296,2005-11-26,Goiânia,GO,5208707,21.943660000000023,19.20983000000001,24.91888
729.296,2005-11-27,Goiânia,GO,5208707,22.165160000000014,19.880460000000028,26.219600000000014
729.296,2005-11-28,Goiânia,GO,5208707,21.98013000000003,19.852660000000014,25.056730000000016
729.296,2005-11-29,Goiânia,GO,5208707,20.779020000000003,19.244600000000048,23.179200000000037
729.296,2005-11-30,Goiânia,GO,5208707,21.289240000000007,19.153070000000014,25.003440000000012
729.296,2005-12-01,Goiânia,GO,5208707,22.63253000000003,19.095180000000028,27.284050000000036
729.296,2005-12-02,Goiânia,GO,5208707,23.279200000000003,19.097470000000044,28.09480000000002
729.296,2005-12-03,Goiânia,GO,5208707,23.833120000000008,19.29785000000004,28.080930000000023
729.296,2005-12-04,Goiânia,GO,5208707,23.14092000000005,19.74496000000005,27.99290000000002
729.296,2005-12-05,Goiânia,GO,5208707,22.96640000000002,19.92446000000001,27.390620000000013
729.296,2005-12-06,Goiânia,GO,5208707,21.398950000000013,19.78317000000004,23.261400000000037
729.296,2005-12-07,Goiânia,GO,5208707,21.618130000000008,19.46813000000003,25.237400000000036
729.296,2005-12-08,Goiânia,GO,5208707,22.247220000000027,18.886680000000013,26.042380000000037
729.296,2005-12-09,Goiânia,GO,5208707,21.245540000000005,19.829499999999996,23.231300000000033
729.296,2005-12-10,Goiânia,GO,5208707,22.185900000000004,19.36736000000002,26.619200000000035
729.296,2005-12-11,Goiânia,GO,5208707,22.093500000000006,19.974270000000047,25.430840000000046
729.296,2005-12-12,Goiânia,GO,5208707,20.950000000000045,18.69670000000002,24.475270000000023
729.296,2005-12-13,Goiânia,GO,5208707,20.37530000000004,18.576260000000048,22.496970000000033
729.296,2005-12-14,Goiânia,GO,5208707,21.24487000000005,18.04000000000002,26.327330000000018
729.296,2005-12-15,Goiânia,GO,5208707,21.84960000000001,18.39327000000003,25.85244
729.296,2005-12-16,Goiânia,GO,5208707,19.967460000000017,18.081700000000012,22.36492000000004
729.296,2005-12-17,Goiânia,GO,5208707,19.711420000000032,17.55468000000002,21.84835000000004
729.296,2005-12-18,Goiânia,GO,5208707,21.88653000000005,18.561200000000042,26.26248000000004
729.296,2005-12-19,Goiânia,GO,5208707,22.519830000000013,18.745400000000018,27.944240000000036
729.296,2005-12-20,Goiânia,GO,5208707,23.048820000000035,18.065480000000036,30.476200000000006
729.296,2005-12-21,Goiânia,GO,5208707,24.16348000000005,18.199820000000045,28.762
729.296,2005-12-22,Goiânia,GO,5208707,23.857500000000016,19.599000000000046,28.325300000000027
729.296,2005-12-23,Goiânia,GO,5208707,24.33068000000003,19.271230000000003,29.805570000000046
729.296,2005-12-24,Goiânia,GO,5208707,25.36035000000004,20.20013,30.58972
729.296,2005-12-25,Goiânia,GO,5208707,25.569970000000012,19.059259999999995,30.50863000000004
729.296,2005-12-26,Goiânia,GO,5208707,23.440120000000036,19.82140000000004,28.36587000000003
729.296,2005-12-27,Goiânia,GO,5208707,22.218200000000024,18.639980000000037,25.905730000000005
729.296,2005-12-28,Goiânia,GO,5208707,22.12620000000004,18.7894,25.611540000000048
729.296,2005-12-29,Goiânia,GO,5208707,22.032950000000028,18.30755000000005,27.138120000000015
729.296,2005-12-30,Goiânia,GO,5208707,21.237120000000004,18.118740000000003,25.697230000000047
729.296,2005-12-31,Goiânia,GO,5208707,20.724900000000048,18.560050000000047,23.837060000000008
1200.329,2005-01-01,Rio de Janeiro,RJ,3304557,26.03340000000003,24.29110000000003,28.53845000000001
1200.329,2005-01-02,Rio de Janeiro,RJ,3304557,25.850850000000037,23.57763,28.614900000000034
1200.329,2005-01-03,Rio de Janeiro,RJ,3304557,26.47466000000003,23.12360000000001,30.298969999999997
1200.329,2005-01-04,Rio de Janeiro,RJ,3304557,27.10650000000004,24.08148,30.321000000000026
1200.329,2005-01-05,Rio de Janeiro,RJ,3304557,26.386130000000037,24.535500000000013,28.244230000000016
1200.329,2005-01-06,Rio de Janeiro,RJ,3304557,27.290639999999996,26.15127000000001,29.150000000000034
1200.329,2005-01-07,Rio de Janeiro,RJ,3304557,27.405880000000025,25.28143,30.57003000000003
1200.329,2005-01-08,Rio de Janeiro,RJ,3304557,26.66160000000002,24.81230000000005,30.096300000000042
1200.329,2005-01-09,Rio de Janeiro,RJ,3304557,26.62966,23.900779999999997,30.55728000000005
1200.329,2005-01-10,Rio de Janeiro,RJ,3304557,27.533000000000015,24.488,32.003930000000025
1200.329,2005-01-11,Rio de Janeiro,RJ,3304557,25.24603000000002,23.48150000000004,26.957420000000013
1200.329,2005-01-12,Rio de Janeiro,RJ,3304557,23.92025000000001,23.546350000000018,24.799599999999998
1200.329,2005-01-13,Rio de Janeiro,RJ,3304557,24.334900000000005,21.906240000000025,26.74430000000001
1200.329,2005-01-14,Rio de Janeiro,RJ,3304557,24.75347000000005,21.160330000000044,27.79830000000004
1200.329,2005-01-15,Rio de Janeiro,RJ,3304557,27.05197000000004,22.361440000000016,32.25182000000001
1200.329,2005-01-16,Rio de Janeiro,RJ,3304557,29.339530000000025,26.656270000000006,33.68228000000005
1200.329,2005-01-17,Rio de Janeiro,RJ,3304557,25.521330000000034,24.73818,26.832330000000013
1200.329,2005-01-18,Rio de Janeiro,RJ,3304557,25.47308000000004,24.06176000000005,27.395230000000026
1200.329,2005-01-19,Rio de Janeiro,RJ,3304557,24.81298000000004,23.838220000000035,25.97290000000004
1200.329,2005-01-20,Rio de Janeiro,RJ,3304557,26.953030000000012,24.739340000000027,30.421780000000012
1200.329,2005-01-21,Rio de Janeiro,RJ,3304557,25.635700000000043,24.891080000000045,26.619200000000035
1200.329,2005-01-22,Rio de Janeiro,RJ,3304557,25.912869999999998,24.79495000000003,28.188649999999996
1200.329,2005-01-23,Rio de Janeiro,RJ,3304557,26.079769999999996,23.9332,28.77355
1200.329,2005-01-24,Rio de Janeiro,RJ,3304557,26.26293000000004,24.17297000000002,28.619529999999997
1200.329,2005-01-25,Rio de Janeiro,RJ,3304557,27.961970000000008,24.520440000000008,33.93823000000003
1200.329,2005-01-26,Rio de Janeiro,RJ,3304557,23.734200000000044,22.184230000000014,26.572870000000023
1200.329,2005-01-27,Rio de Janeiro,RJ,3304557,22.086569999999995,21.23562000000004,22.408929999999998
1200.329,2005-01-28,Rio de Janeiro,RJ,3304557,22.17560000000003,21.237940000000037,23.391140000000007
1200.329,2005-01-29,Rio de Janeiro,RJ,3304557,23.92560000000003,22.455300000000022,25.998379999999997
1200.329,2005-01-30,Rio de Janeiro,RJ,3304557,24.4101,22.677670000000035,26.786
1200.329,2005-01-31,Rio de Janeiro,RJ,3304557,23.894040000000018,22.661429999999996,25.039330000000007
1200.329,2005-02-01,Rio de Janeiro,RJ,3304557,23.90840000000003,22.282680000000028,26.09683000000001
1200.329,2005-02-02,Rio de Janeiro,RJ,3304557,24.577940000000012,21.90396000000004,28.05776000000003
1200.329,2005-02-03,Rio de Janeiro,RJ,3304557,24.818300000000022,23.321650000000034,27.607200000000034
1200.329,2005-02-04,Rio de Janeiro,RJ,3304557,24.255700000000047,23.45138000000003,25.798000000000002
1200.329,2005-02-05,Rio de Janeiro,RJ,3304557,23.506770000000017,22.43673000000001,24.877200000000016
1200.329,2005-02-06,Rio de Janeiro,RJ,3304557,23.61306000000002,21.83212000000003,25.67523
1200.329,2005-02-07,Rio de Janeiro,RJ,3304557,23.211100000000044,19.998620000000017,25.305750000000046
1200.329,2005-02-08,Rio de Janeiro,RJ,3304557,23.19906000000003,19.87005000000005,25.29647
1200.329,2005-02-09,Rio de Janeiro,RJ,3304557,23.112700000000018,20.449180000000013,25.076400000000035
1200.329,2005-02-10,Rio de Janeiro,RJ,3304557,24.065200000000004,20.88235000000003,27.629200000000026
1200.329,2005-02-11,Rio de Janeiro,RJ,3304557,25.767629999999997,21.036400000000015,31.370400000000018
1200.329,2005-02-12,Rio de Janeiro,RJ,3304557,24.972770000000025,22.63363000000004,27.01418000000001
1200.329,2005-02-13,Rio de Janeiro,RJ,3304557,24.494680000000017,22.677670000000035,26.581000000000017
1200.329,2005-02-14,Rio de Janeiro,RJ,3304557,24.472470000000044,22.176140000000032,26.979430000000036
1200.329,2005-02-15,Rio de Janeiro,RJ,3304557,24.72234000000003,22.275750000000016,27.528440000000046
1200.329,2005-02-16,Rio de Janeiro,RJ,3304557,24.97520000000003,22.662599999999998,27.45315000000005
1200.329,2005-02-17,Rio de Janeiro,RJ,3304557,25.99902000000003,23.370300000000043,29.555380000000014
1200.329,2005-02-18,Rio de Janeiro,RJ,3304557,26.379400000000032,23.48263000000003,30.07543000000004
