AREA_KM2,CD_MUN,SIGLA,time,NM_MUN,t2m,t2m_min,t2m_max
495.39,4314902,RS,12/8/01,Porto Alegre,21.2212,18.01913,28.2009
495.39,4314902,RS,12/9/01,Porto Alegre,18.63464,16.74233,20.74597
495.39,4314902,RS,12/10/01,Porto Alegre,19.83007,15.73986,25.00897
495.39,4314902,RS,12/11/01,Porto Alegre,23.1402,18.3782,29.04128
495.39,4314902,RS,12/12/01,Porto Alegre,25.28555,21.1487,31.60604
495.39,4314902,RS,12/13/01,Porto Alegre,24.27264,22.23348,26.66354
495.39,4314902,RS,12/14/01,Porto Alegre,23.2143,21.4255,25.77328
495.39,4314902,RS,12/15/01,Porto Alegre,21.44412,18.82955,24.8506
495.39,4314902,RS,12/16/01,Porto Alegre,21.079,17.32836,25.81194
495.39,4314902,RS,12/17/01,Porto Alegre,23.06164,18.15627,28.61984
495.39,4314902,RS,12/18/01,Porto Alegre,21.79598,18.1201,27.0862
495.39,4314902,RS,12/19/01,Porto Alegre,23.72125,16.26605,31.40157
495.39,4314902,RS,12/20/01,Porto Alegre,27.0291,20.03152,35.32665
495.39,4314902,RS,12/21/01,Porto Alegre,25.34594,20.4592,32.85665
495.39,4314902,RS,12/22/01,Porto Alegre,21.3646,19.14877,23.96035
495.39,4314902,RS,12/23/01,Porto Alegre,20.50067,17.20117,25.1561
495.39,4314902,RS,12/24/01,Porto Alegre,20.5879,15.2087,25.8481
495.39,4314902,RS,12/25/01,Porto Alegre,21.4935,16.67376,26.78198
495.39,4314902,RS,12/26/01,Porto Alegre,22.36984,16.90194,28.85177
495.39,4314902,RS,12/27/01,Porto Alegre,24.15777,17.49294,31.60854
495.39,4314902,RS,12/28/01,Porto Alegre,24.7727,19.5303,30.62853
495.39,4314902,RS,12/29/01,Porto Alegre,25.39684,21.49658,30.71456
495.39,4314902,RS,12/30/01,Porto Alegre,25.74957,21.6624,31.32427
495.39,4314902,RS,12/31/01,Porto Alegre,24.64404,20.60882,29.79937
729.296,5208707,GO,1/1/01,Goiania,23.31326,19.61257,29.00137
729.296,5208707,GO,1/2/01,Goiania,21.99328,19.14877,25.57504
729.296,5208707,GO,1/3/01,Goiania,23.18487,19.51782,26.75955
729.296,5208707,GO,1/4/01,Goiania,22.2228,19.49664,25.67355
729.296,5208707,GO,1/5/01,Goiania,24.3594,18.39068,30.64474
729.296,5208707,GO,1/6/01,Goiania,24.9774,19.39938,30.75695
729.296,5208707,GO,1/7/01,Goiania,25.15875,19.44302,28.67346
729.296,5208707,GO,1/8/01,Goiania,22.3853,19.55273,24.72592
729.296,5208707,GO,1/9/01,Goiania,23.1465,18.90063,29.2657
729.296,5208707,GO,1/10/01,Goiania,23.24594,18.3196,28.80813
729.296,5208707,GO,1/11/01,Goiania,22.39745,18.6949,25.4379
729.296,5208707,GO,1/12/01,Goiania,22.24948,18.8458,27.4902
729.296,5208707,GO,1/13/01,Goiania,22.5666,17.63757,28.6136
729.296,5208707,GO,1/14/01,Goiania,23.22436,18.36575,28.8717
729.296,5208707,GO,1/15/01,Goiania,23.77783,18.4979,28.9839
729.296,5208707,GO,1/16/01,Goiania,24.21758,17.87197,29.2657
729.296,5208707,GO,1/17/01,Goiania,24.00103,17.64504,28.97518
729.296,5208707,GO,1/18/01,Goiania,23.96884,18.23855,28.43157
729.296,5208707,GO,1/19/01,Goiania,24.59246,16.87075,30.6011
729.296,5208707,GO,1/20/01,Goiania,24.399,18.77844,29.14727
729.296,5208707,GO,1/21/01,Goiania,24.62774,18.82708,29.05374
729.296,5208707,GO,1/22/01,Goiania,23.97573,20.03652,30.17468
729.296,5208707,GO,1/23/01,Goiania,22.19515,18.5191,26.18847
729.296,5208707,GO,1/24/01,Goiania,23.2804,19.01534,28.09866
729.296,5208707,GO,1/25/01,Goiania,23.5486,18.958,27.2907
729.296,5208707,GO,1/26/01,Goiania,23.4525,18.31585,29.6248
729.296,5208707,GO,1/27/01,Goiania,24.43493,19.4667,29.85797
729.296,5208707,GO,1/28/01,Goiania,24.65328,19.12756,29.29565
729.296,5208707,GO,1/29/01,Goiania,24.00414,20.30834,28.0201
729.296,5208707,GO,1/30/01,Goiania,23.00738,19.25225,29.4328
729.296,5208707,GO,1/31/01,Goiania,24.00286,19.0141,28.81185
729.296,5208707,GO,2/1/01,Goiania,23.7564,19.2036,29.54125
729.296,5208707,GO,2/2/01,Goiania,23.34365,18.847,29.0101
729.296,5208707,GO,2/3/01,Goiania,24.39626,20.3071,30.05746
729.296,5208707,GO,2/4/01,Goiania,25.45876,19.5727,32.50378
729.296,5208707,GO,2/5/01,Goiania,25.28954,19.76595,32.33422
729.296,5208707,GO,2/6/01,Goiania,24.9413,20.09512,31.89532
729.296,5208707,GO,2/7/01,Goiania,25.3632,19.41433,32.525
729.296,5208707,GO,2/8/01,Goiania,23.6225,19.68865,27.66973
729.296,5208707,GO,2/9/01,Goiania,23.1895,19.3545,27.82437
729.296,5208707,GO,2/10/01,Goiania,24.90966,20.36443,30.38415
729.296,5208707,GO,2/11/01,Goiania,25.43176,18.18493,32.1721
729.296,5208707,GO,2/12/01,Goiania,25.30364,17.6039,32.4215
729.296,5208707,GO,2/13/01,Goiania,25.38918,20.11132,31.15844
729.296,5208707,GO,2/14/01,Goiania,23.16616,20.2148,25.3905
729.296,5208707,GO,2/15/01,Goiania,22.66973,18.7348,28.2358
729.296,5208707,GO,2/16/01,Goiania,23.38473,18.98544,28.2483
729.296,5208707,GO,2/17/01,Goiania,23,18.73605,29.72454
729.296,5208707,GO,2/18/01,Goiania,23.30718,18.3009,29.03506
729.296,5208707,GO,2/19/01,Goiania,24.3606,18.83206,30.45522
729.296,5208707,GO,2/20/01,Goiania,22.72802,18.5054,25.8294
729.296,5208707,GO,2/21/01,Goiania,23.09316,18.31088,29.47268
729.296,5208707,GO,2/22/01,Goiania,23.26464,18.4069,29.47518
729.296,5208707,GO,2/23/01,Goiania,23.3327,18.857,27.84182
729.296,5208707,GO,2/24/01,Goiania,23.9959,18.17996,31.63223
729.296,5208707,GO,2/25/01,Goiania,22.2939,19.01037,27.5276
729.296,5208707,GO,2/26/01,Goiania,23.88513,19.32083,30.52752
729.296,5208707,GO,2/27/01,Goiania,22.71087,18.36324,27.92285
729.296,5208707,GO,2/28/01,Goiania,21.77276,17.91937,26.62988
729.296,5208707,GO,3/1/01,Goiania,22.9893,19.01037,29.00887
729.296,5208707,GO,3/2/01,Goiania,22.2307,18.41064,26.72213
729.296,5208707,GO,3/3/01,Goiania,23.47335,19.43554,28.93154
729.296,5208707,GO,3/4/01,Goiania,23.36843,18.02786,28.36547
729.296,5208707,GO,3/5/01,Goiania,22.6729,18.62383,27.71588
729.296,5208707,GO,3/6/01,Goiania,22.06613,19.6101,25.03015
729.296,5208707,GO,3/7/01,Goiania,22.9525,18.24853,28.6398
729.296,5208707,GO,3/8/01,Goiania,23.79934,19.44427,29.156
729.296,5208707,GO,3/9/01,Goiania,22.75,18.91808,25.78576
729.296,5208707,GO,3/10/01,Goiania,22.70794,20.06396,27.10992
729.296,5208707,GO,3/11/01,Goiania,22.28094,19.86196,27.62734
729.296,5208707,GO,3/12/01,Goiania,22.05703,18.9717,25.68725
729.296,5208707,GO,3/13/01,Goiania,21.6829,19.11758,26.49645
729.296,5208707,GO,3/14/01,Goiania,21.79308,18.7984,25.28326
729.296,5208707,GO,3/15/01,Goiania,22.41668,17.7124,28.03756
729.296,5208707,GO,3/16/01,Goiania,23.58895,17.4792,29.8081
729.296,5208707,GO,3/17/01,Goiania,24.24493,17.95428,30.01132
729.296,5208707,GO,3/18/01,Goiania,24.20995,18.65252,29.8567
729.296,5208707,GO,3/19/01,Goiania,22.39782,18.47173,25.99896
729.296,5208707,GO,3/20/01,Goiania,22.28848,19.21484,27.0114
729.296,5208707,GO,3/21/01,Goiania,24.11407,19.0702,30.04873
729.296,5208707,GO,3/22/01,Goiania,24.83523,18.71734,31.26193
729.296,5208707,GO,3/23/01,Goiania,25.3184,20.16122,31.3168
729.296,5208707,GO,3/24/01,Goiania,24.60815,19.96047,29.44027
729.296,5208707,GO,3/25/01,Goiania,24.3172,19.33578,29.65225
729.296,5208707,GO,3/26/01,Goiania,23.30197,18.28594,26.50268
729.296,5208707,GO,3/27/01,Goiania,23.23943,18.9131,30.24575
729.296,5208707,GO,3/28/01,Goiania,23.57977,18.9268,30.1198
729.296,5208707,GO,3/29/01,Goiania,22.7672,18.76223,26.974
729.296,5208707,GO,3/30/01,Goiania,21.9918,18.65127,26.79446
729.296,5208707,GO,3/31/01,Goiania,22.68603,19.4218,27.40914
729.296,5208707,GO,4/1/01,Goiania,23.32345,19.2348,28.5313
729.296,5208707,GO,4/2/01,Goiania,22.47964,18.48916,27.79067
729.296,5208707,GO,4/3/01,Goiania,22.89333,18.5378,27.75826
729.296,5208707,GO,4/4/01,Goiania,23.4184,19.13006,28.88668
729.296,5208707,GO,4/5/01,Goiania,23.43823,19.0004,29.55248
729.296,5208707,GO,4/6/01,Goiania,24.15807,18.6438,30.64224
729.296,5208707,GO,4/7/01,Goiania,24.78707,18.20864,30.5088
729.296,5208707,GO,4/8/01,Goiania,24.36953,17.48794,30.59734
729.296,5208707,GO,4/9/01,Goiania,24.00616,17.9144,29.71957
729.296,5208707,GO,4/10/01,Goiania,24.26415,18.16998,31.2981
729.296,5208707,GO,4/11/01,Goiania,24.83627,19.38442,31.17465
729.296,5208707,GO,4/12/01,Goiania,24.3488,18.44927,30.43777
729.296,5208707,GO,4/13/01,Goiania,24.90618,18.2685,30.28564
729.296,5208707,GO,4/14/01,Goiania,23.66042,19.62255,28.99264
729.296,5208707,GO,4/15/01,Goiania,22.07226,18.33456,26.65978
729.296,5208707,GO,4/16/01,Goiania,22.53958,17.05404,28.13482
729.296,5208707,GO,4/17/01,Goiania,23.07537,17.67498,28.8268
729.296,5208707,GO,4/18/01,Goiania,23.6565,17.95052,29.75073
729.296,5208707,GO,4/19/01,Goiania,23.61724,17.7897,29.19216
729.296,5208707,GO,4/20/01,Goiania,23.80236,16.94058,30.32552
729.296,5208707,GO,4/21/01,Goiania,22.75668,18.3171,28.0438
729.296,5208707,GO,4/22/01,Goiania,21.95773,17.9094,26.3855
729.296,5208707,GO,4/23/01,Goiania,22.79992,18.80337,27.87673
729.296,5208707,GO,4/24/01,Goiania,23.65734,18.52532,29.58117
729.296,5208707,GO,4/25/01,Goiania,23.61028,18.54403,28.88668
729.296,5208707,GO,4/26/01,Goiania,23.96725,17.95178,30.19088
729.296,5208707,GO,4/27/01,Goiania,23.6436,19.00912,29.28567
729.296,5208707,GO,4/28/01,Goiania,23.333,17.92434,29.79064
729.296,5208707,GO,4/29/01,Goiania,23.68127,20.21108,29.02133
729.296,5208707,GO,4/30/01,Goiania,22.8346,17.28845,28.66097
729.296,5208707,GO,5/1/01,Goiania,22.92254,15.7723,28.90786
729.296,5208707,GO,5/2/01,Goiania,23.85735,19.2186,29.36047
729.296,5208707,GO,5/3/01,Goiania,23.9657,17.5403,30.28564
729.296,5208707,GO,5/4/01,Goiania,24.56497,20.51904,30.3517
729.296,5208707,GO,5/5/01,Goiania,21.26217,17.7847,25.8755
729.296,5208707,GO,5/6/01,Goiania,20.48852,14.87206,27.7533
729.296,5208707,GO,5/7/01,Goiania,20.19402,13.9494,26.71215
729.296,5208707,GO,5/8/01,Goiania,20.64926,14.50424,27.9565
729.296,5208707,GO,5/9/01,Goiania,20.71,14.9419,28.01013
729.296,5208707,GO,5/10/01,Goiania,20.41235,14.98925,27.79443
729.296,5208707,GO,5/11/01,Goiania,22.09228,16.0329,30.13476
729.296,5208707,GO,5/12/01,Goiania,22.2811,17.35455,29.61233
729.296,5208707,GO,5/13/01,Goiania,22.00207,18.4069,26.03762
729.296,5208707,GO,5/14/01,Goiania,22.08477,17.44183,28.5575
729.296,5208707,GO,5/15/01,Goiania,22.92977,17.20742,30.5749
729.296,5208707,GO,5/16/01,Goiania,23.69744,19.14752,29.89037
729.296,5208707,GO,5/17/01,Goiania,20.71755,18.55526,24.7097
729.296,5208707,GO,5/18/01,Goiania,20.68188,18.0378,25.36306
729.296,5208707,GO,5/19/01,Goiania,21.1161,14.71246,27.7408
729.296,5208707,GO,5/20/01,Goiania,20.6872,14.18752,27.55255
729.296,5208707,GO,5/21/01,Goiania,20.87704,15.56405,28.3792
729.296,5208707,GO,5/22/01,Goiania,21.57424,16.30468,28.77197
729.296,5208707,GO,5/23/01,Goiania,20.69592,15.06158,26.5725
729.296,5208707,GO,5/24/01,Goiania,20.40118,17.35702,23.97656
729.296,5208707,GO,5/25/01,Goiania,21.92138,18.3832,27.62985
729.296,5208707,GO,5/26/01,Goiania,22.95278,18.65127,28.46273
729.296,5208707,GO,5/27/01,Goiania,20.30474,18.18246,21.8133
729.296,5208707,GO,5/28/01,Goiania,20.78985,16.47924,26.9154
729.296,5208707,GO,5/29/01,Goiania,22.12554,15.82217,29.31558
729.296,5208707,GO,5/30/01,Goiania,23.14483,17.49044,29.38043
729.296,5208707,GO,5/31/01,Goiania,23.32006,17.28347,29.82556
729.296,5208707,GO,6/1/01,Goiania,23.12216,18.3034,29.4278
729.296,5208707,GO,6/2/01,Goiania,22.88632,18.1338,28.5363
729.296,5208707,GO,6/3/01,Goiania,22.08242,18.75973,27.03384
729.296,5208707,GO,6/4/01,Goiania,22.30413,18.0802,28.02633
729.296,5208707,GO,6/5/01,Goiania,22.2491,16.96304,27.69717
729.296,5208707,GO,6/6/01,Goiania,22.15594,17.21862,28.77444
729.296,5208707,GO,6/7/01,Goiania,22.17172,18.2099,28.8368
729.296,5208707,GO,6/8/01,Goiania,22.0113,17.67498,28.28445
729.296,5208707,GO,6/9/01,Goiania,22.30468,18.20864,28.267
729.296,5208707,GO,6/10/01,Goiania,21.82702,17.08398,27.6311
729.296,5208707,GO,6/11/01,Goiania,21.13665,15.85333,27.35055
729.296,5208707,GO,6/12/01,Goiania,20.84863,16.75854,25.73837
729.296,5208707,GO,6/13/01,Goiania,20.73126,15.4593,27.07998
729.296,5208707,GO,6/14/01,Goiania,21.17968,15.6451,27.71337
729.296,5208707,GO,6/15/01,Goiania,21.70507,16.73486,28.14852
729.296,5208707,GO,6/16/01,Goiania,22.15078,18.4156,28.3181
729.296,5208707,GO,6/17/01,Goiania,20.79073,16.20245,27.1735
729.296,5208707,GO,6/18/01,Goiania,19.9197,14.88702,26.57003
729.296,5208707,GO,6/19/01,Goiania,19.29302,14.38827,26.28448
729.296,5208707,GO,6/20/01,Goiania,17.40536,14.79974,21.13625
729.296,5208707,GO,6/21/01,Goiania,16.05444,12.22375,22.29705
729.296,5208707,GO,6/22/01,Goiania,19.32427,12.6913,28.4191
729.296,5208707,GO,6/23/01,Goiania,21.91396,16.19995,29.07992
729.296,5208707,GO,6/24/01,Goiania,22.97344,18.47173,29.00262
729.296,5208707,GO,6/25/01,Goiania,22.78115,17.90566,28.48766
729.296,5208707,GO,6/26/01,Goiania,21.68667,17.26476,28.07247
729.296,5208707,GO,6/27/01,Goiania,18.7423,14.39077,24.9117
729.296,5208707,GO,6/28/01,Goiania,18.83553,12.75866,27.1498
729.296,5208707,GO,6/29/01,Goiania,20.3897,14.62518,28.77322
729.296,5208707,GO,6/30/01,Goiania,21.04534,16.15133,28.39666
729.296,5208707,GO,7/1/01,Goiania,21.25396,16.5952,28.27322
729.296,5208707,GO,7/2/01,Goiania,20.6491,15.7536,27.89044
729.296,5208707,GO,7/3/01,Goiania,20.33,15.62142,28.1934
729.296,5208707,GO,7/4/01,Goiania,21.63247,15.65258,29.70583
729.296,5208707,GO,7/5/01,Goiania,20.76763,15.22616,28.9029
729.296,5208707,GO,7/6/01,Goiania,20.4925,14.18255,27.51638
729.296,5208707,GO,7/7/01,Goiania,20.7115,15.6713,27.57
729.296,5208707,GO,7/8/01,Goiania,21.4301,16.87325,27.79818
729.296,5208707,GO,7/9/01,Goiania,21.51306,17.1513,27.62112
729.296,5208707,GO,7/10/01,Goiania,20.95434,15.41943,28.26074
729.296,5208707,GO,7/11/01,Goiania,21.26507,16.42065,29.2121
729.296,5208707,GO,7/12/01,Goiania,20.8405,15.10024,28.95526
729.296,5208707,GO,7/13/01,Goiania,21.17224,16.84957,27.8231
729.296,5208707,GO,7/14/01,Goiania,21.61852,16.63635,27.48895
729.296,5208707,GO,7/15/01,Goiania,21.7315,17.5852,27.21588
729.296,5208707,GO,7/16/01,Goiania,21.6709,16.64633,28.02633
729.296,5208707,GO,7/17/01,Goiania,21.6924,17.0553,28.47894
729.296,5208707,GO,7/18/01,Goiania,21.70837,16.98672,27.82186
729.296,5208707,GO,7/19/01,Goiania,22.12542,16.01544,30.17343
729.296,5208707,GO,7/20/01,Goiania,22.29302,15.99798,30.7233
729.296,5208707,GO,7/21/01,Goiania,22.9442,17.4119,30.99386
729.296,5208707,GO,7/22/01,Goiania,22.6442,16.80593,30.2744
729.296,5208707,GO,7/23/01,Goiania,23.50286,16.74108,32.2195
729.296,5208707,GO,7/24/01,Goiania,24.06,19.47296,30.60732
729.296,5208707,GO,7/25/01,Goiania,23.57836,19.30587,29.6672
729.296,5208707,GO,7/26/01,Goiania,23.8585,19.18368,30.00384
729.296,5208707,GO,7/27/01,Goiania,23.1725,17.95428,29.6223
729.296,5208707,GO,7/28/01,Goiania,19.8449,15.877,25.37554
729.296,5208707,GO,7/29/01,Goiania,20.41482,14.24615,28.5949
729.296,5208707,GO,7/30/01,Goiania,22.8429,17.5079,28.6273
729.296,5208707,GO,7/31/01,Goiania,22.31786,17.56774,27.5226
729.296,5208707,GO,8/1/01,Goiania,22.03396,16.1588,28.14355
729.296,5208707,GO,8/2/01,Goiania,21.4895,15.6127,27.7371
729.296,5208707,GO,8/3/01,Goiania,21.16952,15.00048,27.1897
729.296,5208707,GO,8/4/01,Goiania,21.99722,16.43188,28.07623
729.296,5208707,GO,8/5/01,Goiania,21.03964,15.19,28.07498
729.296,5208707,GO,8/6/01,Goiania,22.31536,16.63137,28.76074
729.296,5208707,GO,8/7/01,Goiania,22.02166,15.96307,28.5924
729.296,5208707,GO,8/8/01,Goiania,21.38763,15.3471,27.92037
729.296,5208707,GO,8/9/01,Goiania,21.46475,16.05035,27.97396
729.296,5208707,GO,8/10/01,Goiania,21.9386,16.9942,27.9565
729.296,5208707,GO,8/11/01,Goiania,22.61703,17.42187,28.6273
729.296,5208707,GO,8/12/01,Goiania,22.5221,18.32086,28.1585
729.296,5208707,GO,8/13/01,Goiania,22.61587,18.31835,27.6423
729.296,5208707,GO,8/14/01,Goiania,21.6066,16.7436,27.20092
729.296,5208707,GO,8/15/01,Goiania,21.42962,15.85708,27.4578
729.296,5208707,GO,8/16/01,Goiania,21.70138,16.094,28.0862
729.296,5208707,GO,8/17/01,Goiania,22.17645,16.46804,28.71212
729.296,5208707,GO,8/18/01,Goiania,22.61834,16.9331,28.5762
729.296,5208707,GO,8/19/01,Goiania,22.95446,17.51788,29.31558
729.296,5208707,GO,8/20/01,Goiania,23.30377,18.72982,29.0475
729.296,5208707,GO,8/21/01,Goiania,22.69207,16.18127,29.61108
729.296,5208707,GO,8/22/01,Goiania,23.29333,17.0715,31.38537
729.296,5208707,GO,8/23/01,Goiania,23.60076,16.17004,32.80053
729.296,5208707,GO,8/24/01,Goiania,24.6928,19.72357,32.19207
729.296,5208707,GO,8/25/01,Goiania,24.29513,19.74725,31.90905
729.296,5208707,GO,8/26/01,Goiania,23.42404,20.07394,29.2894
729.296,5208707,GO,8/27/01,Goiania,23.69702,18.8009,31.4689
729.296,5208707,GO,8/28/01,Goiania,23.79763,19.94924,30.1061
729.296,5208707,GO,8/29/01,Goiania,23.5443,18.75726,30.60235
729.296,5208707,GO,8/30/01,Goiania,21.68444,18.44677,26.56878
729.296,5208707,GO,8/31/01,Goiania,22.6798,17.14507,29.61608
729.296,5208707,GO,9/1/01,Goiania,24.4995,18.55276,30.6971
729.296,5208707,GO,9/2/01,Goiania,25.4591,20.90432,31.1522
729.296,5208707,GO,9/3/01,Goiania,25.20767,20.07766,31.61355
729.296,5208707,GO,9/4/01,Goiania,25.41137,19.6849,31.54745
729.296,5208707,GO,9/5/01,Goiania,25.4334,19.32208,31.94393
729.296,5208707,GO,9/6/01,Goiania,25.38616,18.4605,31.94393
729.296,5208707,GO,9/7/01,Goiania,25.5608,19.81957,31.88287
729.296,5208707,GO,9/8/01,Goiania,25.6344,19.8121,32.51376
729.296,5208707,GO,9/9/01,Goiania,26.46844,20.2198,34.1147
729.296,5208707,GO,9/10/01,Goiania,27.17306,21.2547,33.71075
729.296,5208707,GO,9/11/01,Goiania,27.805,21.11254,36.15206
729.296,5208707,GO,9/12/01,Goiania,27.10217,21.40682,34.42892
729.296,5208707,GO,9/13/01,Goiania,25.5907,21.9816,30.29812
729.296,5208707,GO,9/14/01,Goiania,24.33486,20.83825,30.42654
729.296,5208707,GO,9/15/01,Goiania,22.13284,20.1475,25.17977
729.296,5208707,GO,9/16/01,Goiania,19.43252,16.47677,21.20483
729.296,5208707,GO,9/17/01,Goiania,17.2234,13.04418,22.78832
729.296,5208707,GO,9/18/01,Goiania,21.38174,15.14013,29.92654
729.296,5208707,GO,9/19/01,Goiania,22.97878,17.276,29.34426
729.296,5208707,GO,9/20/01,Goiania,24.27416,19.0677,30.55993
729.296,5208707,GO,9/21/01,Goiania,24.7322,18.26473,31.20083
729.296,5208707,GO,9/22/01,Goiania,24.08773,19.6687,29.2283
729.296,5208707,GO,9/23/01,Goiania,25.95577,20.0577,32.39407
729.296,5208707,GO,9/24/01,Goiania,25.64855,20.3532,31.86913
729.296,5208707,GO,9/25/01,Goiania,24.5777,20.27093,29.1722
729.296,5208707,GO,9/26/01,Goiania,24.01086,20.36443,28.8368
729.296,5208707,GO,9/27/01,Goiania,23.5959,20.35446,29.09115
729.296,5208707,GO,9/28/01,Goiania,24.5294,19.9642,31.38784
729.296,5208707,GO,9/29/01,Goiania,23.82568,21.1512,27.5675
729.296,5208707,GO,9/30/01,Goiania,23.70983,19.69363,30.2769
729.296,5208707,GO,10/1/01,Goiania,22.7851,19.8657,27.02886
729.296,5208707,GO,10/2/01,Goiania,23.89282,20.0066,30.06246
729.296,5208707,GO,10/3/01,Goiania,23.62457,18.53906,30.43026
729.296,5208707,GO,10/4/01,Goiania,24.73895,18.90313,32.03497
729.296,5208707,GO,10/5/01,Goiania,24.74258,19.27343,31.78185
729.296,5208707,GO,10/6/01,Goiania,25.24328,19.55898,33.22695
729.296,5208707,GO,10/7/01,Goiania,25.24853,19.24227,32.07485
729.296,5208707,GO,10/8/01,Goiania,23.87768,21.04522,26.62362
729.296,5208707,GO,10/9/01,Goiania,22.3872,19.27844,26.33935
729.296,5208707,GO,10/10/01,Goiania,23.3942,18.7847,29.45522
729.296,5208707,GO,10/11/01,Goiania,24.16686,19.27343,29.8854
729.296,5208707,GO,10/12/01,Goiania,23.9367,19.31335,29.0525
729.296,5208707,GO,10/13/01,Goiania,23.4826,19.41433,27.95776
729.296,5208707,GO,10/14/01,Goiania,22.01135,18.84826,25.58126
729.296,5208707,GO,10/15/01,Goiania,19.79885,18.8196,20.43676
729.296,5208707,GO,10/16/01,Goiania,20.9048,17.40066,25.92416
729.296,5208707,GO,10/17/01,Goiania,20.70815,17.71987,23.25714
729.296,5208707,GO,10/18/01,Goiania,20.6896,18.2024,23.73593
729.296,5208707,GO,10/19/01,Goiania,20.1659,18.1338,22.33447
729.296,5208707,GO,10/20/01,Goiania,21.849,18.36074,27.9752
729.296,5208707,GO,10/21/01,Goiania,22.21975,18.7236,25.10497
729.296,5208707,GO,10/22/01,Goiania,22.2373,18.8433,27.5488
729.296,5208707,GO,10/23/01,Goiania,23.6108,17.44308,30.65472
729.296,5208707,GO,10/24/01,Goiania,25.09905,18.0852,32.72323
729.296,5208707,GO,10/25/01,Goiania,26.36834,20.7335,32.7781
729.296,5208707,GO,10/26/01,Goiania,25.9812,19.41186,32.05367
729.296,5208707,GO,10/27/01,Goiania,25.32067,18.85574,31.7345
729.296,5208707,GO,10/28/01,Goiania,25.02398,18.9293,32.24194
729.296,5208707,GO,10/29/01,Goiania,26.00628,19.251,33.06237
729.296,5208707,GO,10/30/01,Goiania,24.4389,20.31207,29.04626
729.296,5208707,GO,10/31/01,Goiania,24.25448,19.1413,31.34048
729.296,5208707,GO,11/1/01,Goiania,24.40936,19.64126,29.9141
729.296,5208707,GO,11/2/01,Goiania,23.7036,19.22607,29.06
729.296,5208707,GO,11/3/01,Goiania,22.1079,19.8582,23.97033
729.296,5208707,GO,11/4/01,Goiania,22.43688,19.6076,28.73455
729.296,5208707,GO,11/5/01,Goiania,23.56317,19.3757,29.848
729.296,5208707,GO,11/6/01,Goiania,25.23846,19.2323,32.71575
729.296,5208707,GO,11/7/01,Goiania,24.56286,20.5103,29.81558
729.296,5208707,GO,11/8/01,Goiania,22.95147,19.86694,27.3942
729.296,5208707,GO,11/9/01,Goiania,23.4912,20.0814,27.82684
729.296,5208707,GO,11/10/01,Goiania,23.3281,20.08016,29.00637
729.296,5208707,GO,11/11/01,Goiania,23.4751,19.90435,27.0513
729.296,5208707,GO,11/12/01,Goiania,23.49047,20.18987,28.09118
729.296,5208707,GO,11/13/01,Goiania,23.19314,19.72604,28.88043
729.296,5208707,GO,11/14/01,Goiania,23.8648,20.38064,28.12985
729.296,5208707,GO,11/15/01,Goiania,22.23943,20.21606,25.53265
729.296,5208707,GO,11/16/01,Goiania,24.08807,20.1026,30.631
729.296,5208707,GO,11/17/01,Goiania,23.81194,19.03155,28.6236
729.296,5208707,GO,11/18/01,Goiania,22.27944,19.86196,25.10122
729.296,5208707,GO,11/19/01,Goiania,22.12826,20.28588,25.73464
729.296,5208707,GO,11/20/01,Goiania,22.45083,19.7772,26.02764
729.296,5208707,GO,11/21/01,Goiania,22.09933,19.03405,26.3032
729.296,5208707,GO,11/22/01,Goiania,22.46954,18.2099,27.8331
729.296,5208707,GO,11/23/01,Goiania,23.09298,18.45675,27.7408
729.296,5208707,GO,11/24/01,Goiania,22.24767,19.86944,24.5015
729.296,5208707,GO,11/25/01,Goiania,23.1688,18.9393,28.12484
729.296,5208707,GO,11/26/01,Goiania,24.03692,20.56643,28.11736
729.296,5208707,GO,11/27/01,Goiania,24.17736,18.68493,28.84426
729.296,5208707,GO,11/28/01,Goiania,23.5816,19.4667,27.8817
729.296,5208707,GO,11/29/01,Goiania,22.29397,19.55773,25.9628
729.296,5208707,GO,11/30/01,Goiania,21.67364,19.53903,24.78826
729.296,5208707,GO,12/1/01,Goiania,21.046,19.46795,23.3095
729.296,5208707,GO,12/2/01,Goiania,22.7191,19.3283,28.35674
729.296,5208707,GO,12/3/01,Goiania,23.83065,19.31085,28.97643
729.296,5208707,GO,12/4/01,Goiania,24.54058,20.16995,29.23953
729.296,5208707,GO,12/5/01,Goiania,24.5895,19.4692,30.18215
729.296,5208707,GO,12/6/01,Goiania,22.5531,19.45672,25.80447
729.296,5208707,GO,12/7/01,Goiania,22.32183,20.18862,25.07256
729.296,5208707,GO,12/8/01,Goiania,23.36114,20.25097,28.1423
729.296,5208707,GO,12/9/01,Goiania,24.17346,19.16122,29.13107
729.296,5208707,GO,12/10/01,Goiania,24.3911,19.54775,29.24203
729.296,5208707,GO,12/11/01,Goiania,25.0023,20.30834,30.87167
729.296,5208707,GO,12/12/01,Goiania,25.30413,20.3794,29.85174
729.296,5208707,GO,12/13/01,Goiania,24.60308,19.87692,28.68716
729.296,5208707,GO,12/14/01,Goiania,23.43344,20.4779,27.4004
729.296,5208707,GO,12/15/01,Goiania,22.36825,19.68365,25.57128
729.296,5208707,GO,12/16/01,Goiania,23.23385,20.3183,28.252
729.296,5208707,GO,12/17/01,Goiania,22.81613,20.86816,25.1137
729.296,5208707,GO,12/18/01,Goiania,23.1645,20.37316,27.14358
